Time,Intensity
0.0,9.475267760316354
1.0,9.748457358106444
2.0,9.942759048303635
3.0,10.012324989828578
4.0,10.341018412034325
5.0,10.373623744642137
6.0,10.235431458331826
7.0,9.841688695359192
8.0,9.863939485813788
9.0,9.05566746096091
10.0,8.409905358834937
11.0,7.401319550784783
12.0,4.594655120412763
13.0,1.7001463005574275
14.0,-0.03901544921367978
15.0,-1.3255238972621275
16.0,-1.153031928293856
17.0,-0.3976178035518785
18.0,0.58285791504784
19.0,0.018319716216572468
20.0,0.4509885540603341
21.0,0.14604323170952105
22.0,0.10527843394064795
23.0,-0.25398451316257076
24.0,-0.21311145527718545
25.0,-0.09375952503917546
26.0,0.4985871864908281
27.0,0.7178150579658455
28.0,1.2501424020333591
29.0,1.5790046996232079
30.0,1.2234269796111712
31.0,1.9473589026880094
32.0,1.4712451937747062
33.0,1.2324780981528802
34.0,1.523947225628932
35.0,1.2057338203109158
36.0,1.441879791953972
37.0,1.5304804165192667
38.0,1.5288319958424752
39.0,1.1941338699265223
40.0,1.4108398283190198
41.0,1.5149369063316658
42.0,1.248855242841924
43.0,1.6879571736360508
44.0,1.692089995972637
45.0,1.2549726013779876
46.0,1.459728906164583
47.0,1.5614138719319688
48.0,2.023871592588998
49.0,3.3782676145770063
