Time,Intensity
0.0,7.9499397715931615
1.0,7.911202959365126
2.0,8.108069609943254
3.0,8.08542432098517
4.0,8.40957981123353
5.0,8.447146026386307
6.0,8.655764510345449
7.0,9.091306043703497
8.0,9.679501168312926
9.0,9.881230628910592
10.0,10.42777490024283
11.0,10.581712910471811
12.0,10.436564050103494
13.0,10.336324375291241
14.0,9.79860355713788
15.0,9.970291319457464
16.0,9.980369855968378
17.0,10.031584471020137
18.0,10.46808767591744
19.0,9.666969296313452
20.0,10.286135700444945
21.0,10.357647008885744
22.0,9.97178102622395
23.0,9.598642975940962
24.0,8.848326330343273
25.0,8.212628542317225
26.0,7.627296707648168
27.0,6.299681873105637
28.0,5.608294706586513
29.0,3.7722444670891235
30.0,2.869201988268325
31.0,2.557615284620514
32.0,2.0060693437077832
33.0,2.151919584236119
34.0,2.520835517798377
35.0,3.2326030265154757
36.0,3.6235010985517766
37.0,3.3597902843622296
38.0,3.1407909062021293
39.0,2.548489351129486
40.0,2.7713770406126317
41.0,2.901780374298919
42.0,3.2139968803551398
43.0,3.1016341447767113
44.0,2.9252561979000236
45.0,2.7708172731110103
46.0,2.9889262329423483
47.0,2.8320567459476838
48.0,2.871971950131227
49.0,2.6137175020691332
