Time,Intensity
0.0,-0.022357838137131117
1.0,0.7437251083850316
2.0,0.8360671241515196
3.0,2.776022333347592
4.0,3.7989166601122806
5.0,5.2873384338605565
6.0,5.958432790441118
7.0,5.565356248863344
8.0,5.435036719790866
9.0,5.316910519525953
10.0,5.1685046582383745
11.0,4.975462554294648
12.0,4.891309521662288
13.0,5.263793876827706
14.0,5.0334412650346785
15.0,5.146811949355438
16.0,5.649441815807748
17.0,5.21523110670611
18.0,5.0923488159921195
19.0,5.156968280098794
20.0,4.718770286169443
21.0,3.5898965858739413
22.0,2.5125626635296916
23.0,1.4155138920277894
24.0,0.1228814981644814
25.0,-0.7711855568657239
26.0,-0.38797473623065437
27.0,-0.18705020950156617
28.0,0.6205452034355473
29.0,2.8082134732464596
30.0,5.217060497258467
31.0,8.004585190452024
32.0,10.173565224528188
33.0,11.241183989273281
34.0,10.460730610388028
35.0,10.614727034094766
36.0,9.87910563253408
37.0,9.393839159477457
38.0,9.332005131518233
39.0,8.912153703852468
40.0,9.285767989707654
41.0,9.41650470359928
42.0,9.504646668207748
43.0,8.568947920425781
44.0,7.110967770008957
45.0,4.523697321037153
46.0,1.9251814799767677
47.0,0.19252867692442588
48.0,-1.1330295090852665
49.0,-0.9974120106958555
