Time,Intensity
0.0,5.310621876923275
1.0,7.9607888118391275
2.0,10.11686913728301
3.0,11.124435212599339
4.0,11.017483655373669
5.0,11.169107982888578
6.0,9.836767679001346
7.0,9.449729872312057
8.0,9.725404203988127
9.0,10.194157833139098
10.0,9.727049806456387
11.0,10.175192684156517
12.0,10.211296600880354
13.0,9.92143056839054
14.0,9.23960720490235
15.0,7.951279569975688
16.0,5.970282163635218
17.0,3.8851908200390906
18.0,2.5224706097516787
19.0,1.652501933298801
20.0,2.1507640369988144
21.0,1.9808770355469276
22.0,2.260365210955535
23.0,2.5823304470591033
24.0,2.9630201848241895
25.0,3.504526156304201
26.0,5.424235929615767
27.0,6.660326950090812
28.0,8.404307080400825
29.0,7.813858859792607
30.0,8.33729711593858
31.0,8.711562973810638
32.0,8.205505797354757
33.0,8.028403087531814
34.0,7.3909863508602
35.0,8.253287313685563
36.0,7.731196004147217
37.0,8.110174226589756
38.0,8.279073299812454
39.0,8.49359332557273
40.0,7.3194358123830305
41.0,6.005836103718713
42.0,3.9742796050580718
43.0,1.431881624157989
44.0,-0.1253712522101312
45.0,-0.44221168850156967
46.0,-0.8694403583085406
47.0,-0.5263382382635118
48.0,-0.08343493394020096
49.0,0.6382691348150848
