Time,Intensity
0.0,9.683667718084106
1.0,9.614595230295306
2.0,9.601378630009162
3.0,9.882808172731096
4.0,9.695204974289629
5.0,10.24995880963718
6.0,10.097856302422809
7.0,9.98351317307966
8.0,10.387194365171132
9.0,10.338908536384393
10.0,9.96000717343089
11.0,9.759192520710492
12.0,10.21058594081706
13.0,10.037021161353078
14.0,10.21860734660831
15.0,9.972609174749397
16.0,10.294989956092008
17.0,10.138618714261998
18.0,10.02344716083247
19.0,9.79212552592434
20.0,9.445360622776032
21.0,8.21108712122449
22.0,6.932367656163432
23.0,6.229189666008403
24.0,5.761372139650129
25.0,5.7639357320398314
26.0,6.403820319221994
27.0,5.731702553503459
28.0,6.147760328468311
29.0,4.623568537742986
30.0,3.9419333042338716
31.0,2.1365614531212587
32.0,2.0944462949668026
33.0,2.2347003236400753
34.0,2.8140998107255264
35.0,3.090831076911428
36.0,2.7925417592310744
37.0,2.6519444748812644
38.0,2.824175380619294
39.0,3.553540989018689
40.0,4.734645772071173
41.0,5.3747883315775224
42.0,5.826147163954334
43.0,5.834376536527655
44.0,5.092185111520038
45.0,3.9065263908802392
46.0,2.5214825012796
47.0,2.5279959050981935
48.0,2.675130754478394
49.0,2.6794149049969764
