Time,Intensity
0.0,0.9047452596647456
1.0,1.113251114771797
2.0,0.8469006728258208
3.0,1.183376180684399
4.0,1.136642781446916
5.0,1.3196448408791093
6.0,3.49856800851825
7.0,5.788366996323955
8.0,7.997339889114629
9.0,10.037741793812033
10.0,11.052134676035502
11.0,10.989459503884389
12.0,10.001173476842945
13.0,8.401812479895451
14.0,5.593426502656012
15.0,3.870997680062614
16.0,1.6132410328997
17.0,1.4359148679777827
18.0,1.9079144479181227
19.0,1.7719328046351408
20.0,2.2768516040844244
21.0,2.3784531249117626
22.0,2.1620203389876256
23.0,2.595646752929032
24.0,2.5361796866308426
25.0,1.9230010031932685
26.0,2.3200202964237024
27.0,2.364758166743185
28.0,3.312925293101039
29.0,5.327163655613749
30.0,7.0326783734856555
31.0,7.89008829885134
32.0,8.337953163981288
33.0,8.923347356805747
34.0,8.095382096785869
35.0,8.343546068925564
36.0,7.637954986810598
37.0,8.107437772940381
38.0,7.797713770854301
39.0,7.7403260785187555
40.0,7.617460584648246
41.0,6.500651101397506
42.0,3.838826180623067
43.0,2.1317384454417185
44.0,-0.1993246489347873
45.0,-0.7699753994898118
46.0,-0.6725746497973824
47.0,-0.819047177376803
48.0,0.27465662187890466
49.0,0.34004518766611636
