Time,Intensity
0.0,9.975928536443655
1.0,9.472508047702677
2.0,9.921442129614675
3.0,10.055941725240839
4.0,10.134428697868541
5.0,9.836858395997043
6.0,10.05248789689736
7.0,9.75716926613144
8.0,9.48864658531207
9.0,9.496423234423348
10.0,9.613169795484778
11.0,9.427220147421332
12.0,8.91470887637422
13.0,7.471027061923081
14.0,4.627023669413288
15.0,2.3436174627065154
16.0,0.3540949330157021
17.0,-1.278757857044323
18.0,-1.0333336932604604
19.0,-0.6353100813647709
20.0,-0.2885722989847098
21.0,0.4528580969681101
22.0,0.09338228251296793
23.0,0.25950709609701084
24.0,0.18333448693506424
25.0,-0.27187065514482217
26.0,0.07033684546135155
27.0,-0.22189597899677638
28.0,0.7322042646813127
29.0,0.7728885926810151
30.0,1.1792057087495265
31.0,1.6154015873972583
32.0,1.677647442276475
33.0,1.2976743620258298
34.0,1.6893266121240298
35.0,1.093965455228291
36.0,1.2104036714687478
37.0,0.9404733359004939
38.0,2.2754587372191755
39.0,1.8786720766477056
40.0,1.3400210600281206
41.0,1.375021606674127
42.0,1.323653071347892
43.0,1.3100025008115976
44.0,1.1774978506731355
45.0,1.1996005144994972
46.0,1.6736913816081338
47.0,2.218754941413424
48.0,1.7020145408335543
49.0,1.3819560543766234
