Time,Intensity
0.0,10.072012573286061
1.0,10.05477279123153
2.0,9.237269800297808
3.0,9.69413745023568
4.0,9.804604709122232
5.0,9.056375551071211
6.0,9.192106555358201
7.0,9.541496849594413
8.0,9.557054322439102
9.0,8.84042192316654
10.0,7.299865654281759
11.0,4.2648335213294075
12.0,2.219553666897037
13.0,-0.2683253566683702
14.0,-1.1473185005212072
15.0,-1.35078435333029
16.0,-0.7692379743061419
17.0,-0.24262728676836887
18.0,0.4693442709443895
19.0,0.06368770962019193
20.0,0.308895762749422
21.0,0.11751531855520081
22.0,0.17990298583077952
23.0,0.33225703266682166
24.0,1.137063354977744
25.0,0.6477854592055262
26.0,1.0675488655875354
27.0,1.6034870657538485
28.0,1.7089312949748814
29.0,1.4188324957127358
30.0,1.7169817786205122
31.0,0.9596664056272461
32.0,0.9393052494893863
33.0,1.5584474852533279
34.0,1.008230959972112
35.0,1.3352143126916807
36.0,1.8109712946504752
37.0,1.7342330317288148
38.0,1.5333739588889461
39.0,1.3141443419370311
40.0,1.2935835814767125
41.0,2.05648138075861
42.0,1.1533357134445328
43.0,1.2471372932642792
44.0,1.418471708139436
45.0,1.2736528630336885
46.0,0.9593665412807187
47.0,1.8685489656813732
48.0,3.341277479597529
49.0,5.846020851138259
