Time,Intensity
0.0,8.644573987205181
1.0,8.195836757308248
2.0,6.194311736517879
3.0,3.7753243629709887
4.0,1.4705843277733337
5.0,-0.6061613087418711
6.0,-0.9679817023978772
7.0,-0.7857226063022049
8.0,-0.7094307594643683
9.0,0.1298115725263695
10.0,0.9292965664471227
11.0,0.9126813465641472
12.0,0.44402623420362397
13.0,-0.44462961356312375
14.0,-0.07991945709854606
15.0,0.1997507504604471
16.0,0.009345792506307543
17.0,-0.40085986548051256
18.0,-0.06211979054417858
19.0,0.05219344767756644
20.0,-0.08281778337719145
21.0,0.083327416167642
22.0,1.6360471094437385
23.0,3.750448489872553
24.0,6.244734017780247
25.0,7.993303535100162
26.0,9.363233631315788
27.0,9.121650216663442
28.0,8.261511505844524
29.0,8.025599734473428
30.0,7.220251664605331
31.0,7.683412906338731
32.0,7.456922294412638
33.0,7.956000881389377
34.0,8.281317632225024
35.0,7.914567258044277
36.0,7.387317436119933
37.0,6.227132425340669
38.0,4.605138961730837
39.0,2.202101234462995
40.0,0.7577165701098046
41.0,0.18843629432878506
42.0,-0.07606836406604937
43.0,-0.42992554623667195
44.0,-0.3066108734493168
45.0,0.5476816729897372
46.0,0.12237160334661684
47.0,0.07258355963097396
48.0,-0.024751627664618393
49.0,0.0019499606801763186
