Time,Intensity
0.0,2.0482516110398885
1.0,2.5069795348096124
2.0,3.9187827315803276
3.0,5.052526383179478
4.0,7.105179984035826
5.0,8.145952916503479
6.0,8.643268723906976
7.0,9.052914016821841
8.0,8.44142058360045
9.0,8.347485715173288
10.0,7.367018512866685
11.0,7.842825423212674
12.0,7.967734718671549
13.0,7.02508600556041
14.0,5.878557512382706
15.0,3.9397911312284704
16.0,1.837086989587887
17.0,-0.0012168179173904642
18.0,-0.9176320362765364
19.0,-0.8230573353810431
20.0,-0.5728492136368603
21.0,-0.03371130617996088
22.0,-0.009632663603337588
23.0,-0.36137318527788165
24.0,0.11055935294643704
25.0,0.19121010173472794
26.0,0.6738607002240509
27.0,1.7547387322463575
28.0,3.9046626574448475
29.0,6.340552177510148
30.0,7.836934849958824
31.0,9.406051043970066
32.0,8.918586795143744
33.0,8.590026783250114
34.0,7.637997771369758
35.0,7.68689777665051
36.0,7.117007563703462
37.0,7.414480263118834
38.0,7.4197065564274185
39.0,5.9832379742086355
40.0,4.4687404585760415
41.0,2.1688099322947108
42.0,0.8535038714469798
43.0,0.2041612374921981
44.0,-0.701375095044853
45.0,-0.25560361050232805
46.0,0.27024604798913465
47.0,-0.25553623646057666
48.0,0.40060159942930174
49.0,0.008540024237373878
