Time,Intensity
0.0,7.508202785633342
1.0,10.390666666118303
2.0,11.317198472306558
3.0,11.450205537407113
4.0,10.69165631244444
5.0,9.738773433017684
6.0,9.847211129535829
7.0,9.591752665065767
8.0,9.647846695367226
9.0,9.75037352435163
10.0,9.314333618808874
11.0,9.275608189327295
12.0,9.482146291934743
13.0,9.453010639320704
14.0,9.201962006697158
15.0,9.312026026639227
16.0,9.622942419774041
17.0,9.117249630250358
18.0,9.541864951087886
19.0,8.972642478303944
20.0,7.446175741668302
21.0,4.613496005731787
22.0,1.802202132392622
23.0,-0.11945829629915297
24.0,-0.9908395524713893
25.0,-0.8138046357183641
26.0,-0.8877051240543631
27.0,-0.0772087990918146
28.0,0.38479851223108275
29.0,0.146772484649941
30.0,0.17002434307712228
31.0,0.07986647585071982
32.0,-0.39626233967063695
33.0,0.5670649593114678
34.0,0.7391384917780234
35.0,1.4191629884429622
36.0,1.6192298899840716
37.0,1.8854283294777734
38.0,1.536203248039385
39.0,1.6128481443125329
40.0,1.6593947083746652
41.0,1.6162494921026491
42.0,1.4215029760475724
43.0,1.4125761897402496
44.0,1.3598462553786776
45.0,1.5138897455188254
46.0,1.7199632516378638
47.0,1.243553808306097
48.0,1.561255441291827
49.0,1.3898325243389171
