Time,Intensity
0.0,2.0049078570763696
1.0,2.3828143596635383
2.0,2.7441564461245043
3.0,2.991484797445367
4.0,3.7777689780294095
5.0,5.3331485157966485
6.0,7.170525231638918
7.0,8.095963238142014
8.0,8.443555170091749
9.0,8.615614988085198
10.0,8.36185276855987
11.0,8.121373510169668
12.0,7.679833070819496
13.0,8.022924867768838
14.0,8.044009445003317
15.0,7.153640184214797
16.0,6.155820255418803
17.0,4.02146729701901
18.0,1.9566236202506182
19.0,0.3719539285209123
20.0,-0.8833067668556049
21.0,-1.05045133113848
22.0,-0.6938100634463462
23.0,0.03736031036629231
24.0,0.019201125798885194
25.0,0.1373083162286322
26.0,0.6112206373948039
27.0,0.7905105411744571
28.0,2.235693590352648
29.0,3.7366419599910246
30.0,6.3974142320356435
31.0,8.151263592388421
32.0,9.05913580650854
33.0,9.412783776153093
34.0,8.77712346650246
35.0,7.722844976183396
36.0,7.63821011017389
37.0,7.996454898098239
38.0,8.145186826060675
39.0,8.27737495356487
40.0,7.533918834754457
41.0,6.671355206808241
42.0,4.836960261392421
43.0,2.3201850808612576
44.0,0.9518914905885696
45.0,0.6128586894982835
46.0,-0.06570779843286387
47.0,0.06578842881911065
48.0,-0.013215347442479486
49.0,0.5224128653644464
