Time,Intensity
0.0,6.001911739066682
1.0,6.631403295035298
2.0,6.015755962023637
3.0,5.393969591007112
4.0,4.871065994940362
5.0,3.2135614046919168
6.0,2.594686111351411
7.0,1.9941605785775995
8.0,2.3095949788067816
9.0,2.363385527653236
10.0,2.496032480562332
11.0,2.6104825003250496
12.0,3.0770858711851936
13.0,2.8840338903946527
14.0,3.2735566539843313
15.0,3.9116686211909664
16.0,4.1087761732033865
17.0,5.597319060712447
18.0,5.568866382047189
19.0,4.918226465555006
20.0,3.864048673501091
21.0,2.847121308614133
22.0,2.559845119274953
23.0,2.4456746316903866
24.0,2.1555057355850953
25.0,2.5574307398390097
26.0,2.791909982343819
27.0,2.759006319635992
28.0,2.883071312955532
29.0,2.7413840169577357
30.0,3.5265343194879093
31.0,4.742641125738193
32.0,5.609946249408284
33.0,6.285811268012211
34.0,6.9632211399941895
35.0,6.670050774322986
36.0,6.540132561789434
37.0,6.545887823978331
38.0,6.722214787560282
39.0,6.392648831443723
40.0,6.30405795566727
41.0,6.3717789815531205
42.0,6.522428321775276
43.0,6.520685604943158
44.0,6.545999287968144
45.0,6.472419233834781
46.0,6.731249095062984
47.0,6.443580130124853
48.0,6.1890136022073365
49.0,6.565073708984974
