Time,Intensity
0.0,5.5346258760919005
1.0,5.463064656103952
2.0,5.206151675372309
3.0,5.472049151749559
4.0,5.467729551465401
5.0,5.14820041528941
6.0,5.360297149326747
7.0,5.144770430882717
8.0,4.681814878575886
9.0,4.258963387953254
10.0,3.079309098820123
11.0,1.3951878937358062
12.0,0.002067261655185934
13.0,-0.554036196329136
14.0,-1.277386209094987
15.0,-0.16956911918035428
16.0,0.603016918096505
17.0,2.0813209502994896
18.0,5.307339515572198
19.0,8.068241245046764
20.0,10.359095524661264
21.0,11.19251353443179
22.0,11.185538381661551
23.0,10.549490066409094
24.0,9.546159655859674
25.0,9.648200954903059
26.0,9.413420985235136
27.0,9.495741339347338
28.0,9.267203500762994
29.0,9.628457537205527
30.0,9.762798096011199
31.0,9.507572655133586
32.0,9.875850488209615
33.0,9.06218524861573
34.0,8.952803313889275
35.0,7.403012682873769
36.0,4.749670763703422
37.0,2.196196295485962
38.0,-0.5049254305789099
39.0,-0.7324340139296149
40.0,-1.6006870033545455
41.0,-0.4864472420445539
42.0,-0.2132558146117597
43.0,0.3726291424898528
44.0,0.6330760660664233
45.0,0.3302165703202608
46.0,0.1276074685814358
47.0,-0.05456853790024461
48.0,-0.17223518102130783
49.0,0.08753945558510517
