Time,Intensity
0.0,0.7118287662848262
1.0,1.1565634187379081
2.0,0.4323996008973087
3.0,0.8439590488180014
4.0,0.5934272520241148
5.0,0.5796503813136602
6.0,1.6426280646326061
7.0,2.789924376738882
8.0,5.112559817525023
9.0,7.732556180541167
10.0,10.026589613918727
11.0,11.059832251255674
12.0,11.272273537351705
13.0,10.259847196314848
14.0,8.296865103858432
15.0,6.100984803788549
16.0,3.851942725578931
17.0,2.020518680893178
18.0,1.1659152024547068
19.0,1.4437175684238346
20.0,1.8470351535205491
21.0,2.564827054186888
22.0,2.357894809126438
23.0,2.7841218712276783
24.0,2.524618793560824
25.0,1.9419066403246612
26.0,2.519340865511574
27.0,3.5662307709265924
28.0,5.113226760567485
29.0,7.105635329237856
30.0,8.143747964775494
31.0,8.422693382826614
32.0,8.575614555892122
33.0,8.615271529125943
34.0,8.046109962513736
35.0,8.074906277463542
36.0,8.13268186866399
37.0,7.438033211553337
38.0,7.527873410656529
39.0,6.048076811803711
40.0,3.4939965370771313
41.0,1.9305269759244128
42.0,0.016737322999941698
43.0,-1.2393806879906148
44.0,-1.0503176847034328
45.0,-0.33183725233204114
46.0,-0.29565668535894846
47.0,0.404889222891087
48.0,0.3432490570614291
49.0,0.12273456928616105
