Time,Intensity
0.0,1.0727003434518463
1.0,-0.2296126159808332
2.0,-0.7233572718653469
3.0,-0.6841420323188258
4.0,-0.5472557590073712
5.0,-0.5583752598455554
6.0,0.8067146832497067
7.0,0.8810738841942799
8.0,2.50836260174037
9.0,4.886304166821268
10.0,7.872069782561938
11.0,9.948089719696538
12.0,11.308290368171933
13.0,11.546284341361936
14.0,10.905764215487496
15.0,10.44125637987438
16.0,9.558466750162186
17.0,9.714965541637667
18.0,9.57783174887269
19.0,10.289365880195765
20.0,9.766232874536366
21.0,9.923188607672051
22.0,9.731511688046401
23.0,9.454499462071338
24.0,9.009198634741779
25.0,9.347551942378542
26.0,8.796265284919
27.0,6.992388933208076
28.0,4.878145558279109
29.0,2.0275791438970425
30.0,-0.0065950863399712595
31.0,-1.2995751766153212
32.0,-1.2215594766097844
33.0,-1.172351447274413
34.0,0.2644781816302011
35.0,-0.26954234507891767
36.0,0.5821607774008727
37.0,0.03898615620728213
38.0,0.1259085143381063
39.0,0.5042136723002503
40.0,0.12125628476165685
41.0,-0.11005978387507517
42.0,0.38427180065544253
43.0,0.30021727852692687
44.0,0.9587681364060521
45.0,1.7757432335447256
46.0,1.9122703911004615
47.0,1.5009172003014648
48.0,1.7379201792553285
49.0,1.6356137745443036
